单品编码,首销日,末销日,在架天数,有销售天数,总销量,总销售额,总毛利,日均销量_在架,日均销量_有售,日销量标准差,非零日均,非零日标准差,单日最大销量,平均批发价,平均售价,损耗率,单位毛利,交易笔数,单品名称,分类名称,动销率,变异系数CV,非零CV,ADI,CV2,稳定性,毛利率,笔均重量,周CV,TOPSIS得分,梯队,排名,需求形态,销量份额,象限,毛利份额,贡献错位,梯队_y,需求形态_y,季节型,生命周期状态,动销率_y,日均销量_在架_y,近半年有销售,日毛利产出,货位周转速度,卖完一货位天数
102900011034224,2022-04-18,2023-02-20,309,179,4057.0,12220.0,5736.57281660594,13.129449838187702,22.664804469273744,13.82228461826389,22.664804469273744,13.82228461826389,70.0,1.3682681564245809,3.012077890066552,0.0943,1.4139937926068376,4058,小青菜(份),花叶类,0.5792880258899676,1.0527695210854182,0.6098567775866985,1.7262569832402237,0.3719252891684318,0.4871467496610346,0.4694413106878838,0.9997535731887628,0.6498811094978307,0.6362905306179231,畅销,32,Intermittent,0.0086140285414762,明星品(量大且利厚),0.0057139844282378,-0.0029000441132384,畅销,Intermittent,弱季节型(全年均衡),活跃在架,0.5792880258899676,13.129449838187702,True,18.564960571540258,5.2517799352750805,0.19041163421247229
102900011023976,2023-02-05,2023-02-12,8,8,62.22099999999999,371.0292,95.08283204344876,7.777624999999999,7.777624999999999,7.769523334110383,7.777624999999999,7.769523334110383,25.154,3.70875,5.963086417768921,0.1162,1.5281469607278697,89,净藕(2),水生根茎类,1.0,0.998958336781522,0.998958336781522,1.0,0.9979177586253044,0.5002605515080808,0.2562677871268589,0.6991123595505617,,0.6266236892660784,畅销,35,Erratic,0.0001321107887303,问题品(量小且利薄),9.47084329020097e-05,-3.740235582838136e-05,畅销,Erratic,强季节-2月峰,活跃在架,1.0,7.777624999999999,True,11.885354005431095,3.1110499999999996,0.3214348853281047
102900011030400,2023-01-07,2023-01-07,1,1,3.0,44.5,-176.0,3.0,3.0,0.0,3.0,0.0,3.0,73.5,14.833333333333334,0.0,-58.66666666666666,3,洪山菜薹珍品手提袋,花叶类,1.0,0.0,0.0,1.0,0.0,1.0,-3.955056179775281,1.0,,0.619899700348497,畅销,37,Smooth,6.369752433923808e-06,问题品(量小且利薄),-0.0001753069805823,-0.0001816767330162,畅销,Smooth,强季节-1月峰,活跃在架,1.0,3.0,True,-175.99999999999997,1.2,0.8333333333333334
102900011032848,2022-03-16,2023-06-30,472,366,1868.0,7547.799999999999,4077.434536822348,3.957627118644068,5.103825136612022,3.617330675878844,5.103825136612022,3.617330675878844,25.0,1.6427322404371585,4.040578158458244,0.0943,2.18278080129676,1868,姜蒜小米椒组合装(小份),辣椒类,0.7754237288135594,0.9140150315925128,0.7087489439891096,1.289617486338798,0.502325065605678,0.5224619365543711,0.5402149681791182,1.0,0.4984576119343405,0.6169775592928622,畅销,39,Erratic,0.0039662325155232,明星品(量大且利厚),0.0040613791884797,9.514667295650556e-05,畅销,Erratic,弱季节型(全年均衡),活跃在架,0.7754237288135594,3.957627118644068,True,8.638632493267687,1.5830508474576273,0.6316916488222698
102900011035078,2022-08-14,2023-06-30,321,288,769.2080000000001,12936.7644,3968.361639704096,2.396286604361371,2.670861111111112,1.7697942265517883,2.670861111111112,1.7697942265517883,12.32,10.541597222222224,16.818291541429623,0.0943,5.1590228386913495,3188,红椒(2),辣椒类,0.897196261682243,0.7385569920270253,0.6626305722859293,1.1145833333333333,0.4390792753279781,0.5751896570466039,0.3067507080598991,0.2412823086574655,0.4479208157184169,0.6119239758890689,畅销,40,Smooth,0.0016332215100645,引流品(量大但利薄),0.0039527357779276,0.002319514267863,畅销,Smooth,弱季节型(全年均衡),活跃在架,0.897196261682243,2.396286604361371,True,12.362497319950455,0.9585146417445485,1.0432808811140808
102900005115786,2020-07-01,2023-06-30,1095,667,7240.763999999999,38934.738,10316.537826348693,6.6125698630136975,10.855718140929534,8.396472579917178,10.855718140929534,8.396472579917178,61.519,5.048110944527736,5.377158819152234,0.1362,1.4247858135341374,16186,竹叶菜,花叶类,0.6091324200913242,1.2697744982448416,0.7734608130861271,1.64167916041979,0.5982416293798529,0.4405724008148273,0.264970007666385,0.4473473372049919,0.7744252924384637,0.6046563827430984,畅销,41,Lumpy,0.0153739580374892,引流品(量大但利薄),0.0102759153204577,-0.0050980427170315,畅销,Lumpy,弱季节型(全年均衡),活跃在架,0.6091324200913242,6.6125698630136975,True,9.42149573182529,2.645027945205479,0.37806783925011234
102900011030141,2021-12-16,2023-02-18,430,287,3070.0,9086.0,4314.85061278569,7.1395348837209305,10.696864111498256,10.211509202941036,10.696864111498256,10.211509202941036,118.0,1.3502787456445997,2.9596091205211725,0.0943,1.4054887989529934,3071,上海青(份),花叶类,0.6674418604651163,1.4302765333109593,0.9546264303726636,1.4982578397212545,0.9113116215660542,0.4114758079145917,0.4748900080107517,0.9996743731683492,0.7622891747913649,0.6021991978065948,畅销,42,Lumpy,0.0065183799907153,明星品(量大且利厚),0.0042978604124504,-0.0022205195782649,畅销,Lumpy,弱季节型(全年均衡),活跃在架,0.6674418604651163,7.1395348837209305,True,10.03453630880393,2.855813953488372,0.3501628664495114
102900005118817,2020-07-01,2023-06-26,1091,730,5216.460999999999,52349.541,11826.646350349733,4.781357470210815,7.145836986301369,5.689379985265278,7.145836986301369,5.689379985265278,50.28,6.501287671232878,10.035451429618664,0.1851,2.267178140572648,14202,菠菜,花叶类,0.6691109074243813,1.1899089370982394,0.796181048654184,1.4945205479452055,0.6339042622360762,0.4566399922204345,0.2259169063268335,0.3673046753978312,0.6568649145014658,0.6012446985071946,畅销,43,Lumpy,0.0110758550504062,引流品(量大但利薄),0.0117800776255388,0.0007042225751326,畅销,Lumpy,弱季节型(全年均衡),活跃在架,0.6691109074243813,4.781357470210815,True,10.840189138725696,1.912542988084326,0.5228640643532081
102900005115960,2020-07-01,2023-03-28,1001,480,19187.218,38758.6857,9370.644506123765,19.16804995004995,39.97337083333333,38.89786429641774,39.97337083333333,38.89786429641774,244.4,1.4123958333333335,2.0200263373251923,0.2227,0.488379529858042,15178,大白菜,花叶类,0.4795204795204795,2.029307331615983,0.9730944247509208,2.0854166666666667,0.9469127594813256,0.3301084672272424,0.2417688922337158,1.2641466596389512,0.9750056019793906,0.6004578392663297,畅销,44,Lumpy,0.0407392761852422,引流品(量大但利薄),0.0093337465595394,-0.0314055296257027,畅销,Lumpy,弱季节型(全年均衡),活跃在架,0.4795204795204795,19.16804995004995,True,9.36128322290086,7.667219980019981,0.1304253696393088
102900011033944,2022-04-18,2023-05-24,402,293,1304.552,15390.1888,4338.763029877442,3.245154228855722,4.452395904436861,2.594965829792637,4.452395904436861,2.594965829792637,17.368,7.59136518771331,11.797298076274458,0.0943,3.325864380934943,5063,杏鲍菇(2),食用菌,0.7288557213930348,0.7996432979111909,0.5828245927561665,1.372013651877133,0.3396845059213913,0.5556656706141042,0.2819174661377411,0.257663835670551,0.4515062165808218,0.5999822684749025,畅销,45,Intermittent,0.0027698910923933,引流品(量大但利薄),0.0043216786717616,0.0015517875793682,畅销,Intermittent,弱季节型(全年均衡),活跃在架,0.7288557213930348,3.245154228855722,True,10.792942860391648,1.2980616915422887,0.7703794099430301
102900011036068,2022-12-29,2023-01-01,4,4,13.0,86.7,45.792414706856576,3.25,3.25,1.707825127659933,3.25,1.707825127659933,5.0,2.85,6.6692307692307695,0.0943,3.5224934389889677,13,菌蔬四宝(份),食用菌,1.0,0.5254846546645948,0.5254846546645948,1.0,0.2761341222879684,0.6555293735287477,0.5281708732048048,1.0,,0.5943267419092907,畅销,49,Smooth,2.760226054700317e-05,利润品(量小但利厚),4.56121020217776e-05,1.800984147477443e-05,畅销,Smooth,弱季节型(全年均衡),活跃在架,1.0,3.25,True,11.448103676714146,1.3,0.7692307692307693
102900051004294,2020-07-01,2023-01-26,940,747,2219.781,30873.0994,10575.574378308029,2.36146914893617,2.97159437751004,2.367772480107723,2.97159437751004,2.367772480107723,29.197,8.748460508701474,13.90817355405781,0.078,4.764242228538774,10608,青线椒,辣椒类,0.7946808510638298,1.0026692413806857,0.7968020460759278,1.2583668005354751,0.6348935006307849,0.4993335790739849,0.3425498114487342,0.2092553733031674,0.5279533358886084,0.5897913496920713,畅销,50,Erratic,0.0047131518091759,明星品(量大且利厚),0.0105339318874148,0.0058207800782389,畅销,Erratic,弱季节型(全年均衡),活跃在架,0.7946808510638298,2.36146914893617,True,11.25061104075322,0.944587659574468,1.058662994232314
102900005116509,2020-07-01,2023-06-29,1094,845,3516.7629999999995,23344.2111,7873.194424560479,3.2145914076782445,4.161849704142012,4.247998767179976,4.161849704142012,4.247998767179976,34.252,5.341396449704143,6.637982457163022,0.0501,2.2387617318996136,6002,青茄子(1),茄类,0.7723948811700183,1.3214739381911416,1.0206997054584228,1.2946745562130175,1.041827888722911,0.4307608125806423,0.3372653884440104,0.5859318560479839,0.9426131218233884,0.5893592141602048,畅销,51,Erratic,0.0074669698929277,明星品(量大且利厚),0.0078421928528825,0.0003752229599547,畅销,Erratic,弱季节型(全年均衡),活跃在架,0.7723948811700183,3.2145914076782445,True,7.196704227203363,1.2858365630712978,0.7777038145590136
102900005115762,2020-07-01,2023-06-30,1095,635,5100.061,25511.7896,5456.0613844869895,4.657589954337899,8.031592125984252,5.283431150435199,8.031592125984252,5.283431150435199,35.954,4.015338582677165,5.002251855418984,0.1852,1.0698031620576676,10299,苋菜,花叶类,0.5799086757990868,1.134370179048161,0.6578311083977919,1.7244094488188977,0.4327417671758674,0.4685222881280874,0.2138643141086029,0.495199631032139,0.6566582926697603,0.5826711771543994,畅销,53,Intermittent,0.0108287086559699,引流品(量大但利薄),0.0054345775408309,-0.0053941311151389,畅销,Intermittent,弱季节型(全年均衡),活跃在架,0.5799086757990868,4.657589954337899,True,4.982704460718712,1.8630359817351596,0.5367582858322676
102900005118831,2020-07-01,2023-06-30,1095,688,8982.0,45035.8,15117.106398687449,8.202739726027398,13.055232558139537,19.232126096239227,13.055232558139537,19.232126096239227,407.0,3.559651162790697,5.014005789356491,0.0248,1.6830445778988476,8994,娃娃菜,花叶类,0.628310502283105,2.3445978707840074,1.4731354658441982,1.5915697674418603,2.170128100728003,0.2989896061153653,0.335668654685549,0.99866577718479,0.9811846879154956,0.5824799618098705,畅销,54,Lumpy,0.0190710387871678,明星品(量大且利厚),0.0150575811244073,-0.0040134576627604,畅销,Lumpy,弱季节型(全年均衡),活跃在架,0.628310502283105,8.202739726027398,True,13.80557661980589,3.281095890410959,0.3047762191048764
